CollegeID,CourseId,StreamId,Duration,AnnualFees,InternationalFees,Eligibility
23,1004,2,2 Years,"1,29,000/-", N.A ,The applicant must hold a bachelor's degree with at least 50% marks from any of the universities incorporated by an act of the central or state legislature in India. All candidates seeking admission to MBA at MIMT will be required to appear either in CAT/ XAT/ MAT or UPSEE-2018. Candidates not appearing for any Management entrance exams will have to appear for MIMT’s entrance exam.
23,1005,6,3 Years,"64,000/-", N.A ,"Pass in 10+2 (PCM)/ (PCB) with minimum 50% marks (45% for SC/ST/OBC/SBC) from CBSE/equivalent board.
"
24,1006,1,4 Years,"1,10,000/-", N.A ,"candidate must have passed (without grace) Intermediate ( 10+2 Level ) Examination or its equivalent from any Recognized Board, securing minimum 50% marks in aggregate in the required subjects with a combination of two Compulsory Subjects- Physics & Mathematics and one optional subject of Chemistry/Biotechnology/Biology and UPSEE/JEE Mains Qualified."
24,1007,1,4 Years,"1,10,000/-", N.A ,"candidate must have passed (without grace) Intermediate ( 10+2 Level ) Examination or its equivalent from any Recognized Board, securing minimum 50% marks in aggregate in the required subjects with a combination of two Compulsory Subjects- Physics & Mathematics and one optional subject of Chemistry/Biotechnology/Biology and UPSEE/JEE Mains Qualified."
24,1008,1,4 Years,"1,10,000/-", N.A ,"candidate must have passed (without grace) Intermediate ( 10+2 Level ) Examination or its equivalent from any Recognized Board, securing minimum 50% marks in aggregate in the required subjects with a combination of two Compulsory Subjects- Physics & Mathematics and one optional subject of Chemistry/Biotechnology/Biology and UPSEE/JEE Mains Qualified."
24,1009,1,4 Years,"1,10,000/-", N.A ,"candidate must have passed (without grace) Intermediate ( 10+2 Level ) Examination or its equivalent from any Recognized Board, securing minimum 50% marks in aggregate in the required subjects with a combination of two Compulsory Subjects- Physics & Mathematics and one optional subject of Chemistry/Biotechnology/Biology and UPSEE/JEE Mains Qualified."
24,1010,1,4 Years,"1,10,000/-", N.A ,"candidate must have passed (without grace) Intermediate ( 10+2 Level ) Examination or its equivalent from any Recognized Board, securing minimum 50% marks in aggregate in the required subjects with a combination of two Compulsory Subjects- Physics & Mathematics and one optional subject of Chemistry/Biotechnology/Biology and UPSEE/JEE Mains Qualified."
24,1011,1,3 Years,"1,10,000/-", N.A ,"45% marks (40% for SC/ST) in case of admission through UPSEE-2015 counseling and 50% marks (45% for SC/ST) without any grace in case of admission through Vacant Seats after counseling. Candidate who have passed three years B.Sc. degree and passed XII standard with mathematics as one of the subjection from any recognized University, securing aggregate of 45% marks (40% for SC/ST) in case of admission through UPSEE-2015 counseling and 50% marks (45% for SC/ST)"
24,1012,2,3 Years,"60,000/-", N.A ,The applicant must have passed class 12 th exam. in any stream from any recognized State Board /CBSE Board / ICSE Board with at least 45% marks.
24,1013,2,3 Years,"60,000/-", N.A ,Candidate should have passed Senior Secondary / 10 + 2 or equivalent with 45% aggregate from any recognized Board.
24,1014,2,2 Years,"1,15,000/-", N.A ,The applicant must hold a bachelor's degree with at least 50% marks from any of the universities incorporated by an act of the central or state legislature in India. All candidates seeking admission to MBA at MIMT will be required to appear either in CAT/ XAT/ MAT or UPSEE-2018. Candidates not appearing for any Management entrance exams will have to appear for MIMT’s entrance exam.
24,1015,9,3 Years,"96,500/-", N.A ,Candidates must have passed three years Bachelor degree course without any grace marks from any recognized university. Candidate must have passed mathematics at 10+2 level.
25,1016,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
25,1017,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
25,1018,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
25,1019,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
25,1020,1,3 Years,50000/-, N.A ,Pass in 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
25,1021,2,2 Years,80000/-, N.A ,All those Candidates who have passed Bachelors
25,1022,2,3 Years,40000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
25,1023,6,3 Years,65000/-, N.A ,"The candidate should have passed Senior Secondary Exams. (10+2) in five subjects with aggregate 50% marks (45% marks in case of SC/ST candidate) including English, Physics, Chemistry & Biology from any recognized Board/University. The candidates should attain the age of 17 years on or before 31st December of the year of admission to the course which shall be determined as per entry in the Certificate of Matriculation/Higher Secondary or its equivalent examination from any recognized Board/ University."
25,1024,6,2 Years,75000/-, N.A ,The candidates should have passed Bachelor of Physiotherapy on full time basis from any recognized University
25,1025,6,3 Years,50000/-, N.A ,Pass in 10th
25,1026,6,3 Years,45000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
25,1027,6,3 Years,45000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
25,1028,6,2 Years,45000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
25,1029,6,2 Years,45000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
25,1030,9,3 Years,40000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
26,1031,10,3 Years,"90,000/-", N.A ,Pass in 10+2 in any stream
26,1032,10,3 Years,"90,000/-", N.A ,Pass in10+2 with any stream
26,1033,10,3 Years,"72,000/-", N.A ,Pass in 10+2 in any stream
26,1034,10,3Years,"80,000/-", N.A ,Pass in 10+2 in any stream
26,1035,10,2 Years,"3,000,00/-", N.A ,Pass in Graduation or equivalent
27,1036,2,3 years,40000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
27,1037,9,3 years,40000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
27,1038,2,2 Years,50000/-, N.A ,All those Candidates who have passed Bachelors
27,1039,4,2 Years,45000/-, N.A ,Only students who appear in State Entrance Exam are eligible. Graduation Anchor post or its equivalent with minimum 50% marks
27,1040,4,2 Years,40000/-, N.A ,Pass in Graduation in any stream
27,1041,4,1 year,30000/-, N.A ,Pass in Graduation or equivalent
27,1042,4,1 Year,35000/-, N.A ,After Passing B.Lib
27,1043,6,4.5 Years,65000/-, N.A ,"The candidate should have passed Senior Secondary Exams. (10+2) in five subjects with aggregate 50% marks (45% marks in case of SC/ST candidate) including English, Physics, Chemistry & Biology from any recognized Board/University. The candidates should attain the age of 17 years on or before 31st December of the year of admission to the course which shall be determined as per entry in the Certificate of Matriculation/Higher Secondary or its equivalent examination from any recognized Board/ University."
27,1044,6,2 Years,80000/-, N.A ,The candidates should have passed Bachelor of Physiotherapy on full time basis from any recognized University
27,1045,6,4 Years,56000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1046,6,4 Years,56000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1047,6,2 Years,60000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1048,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1049,6,4 years,56000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1050,6,4 Years,56000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1051,6,3 Years,25000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1052,6,3.5 Years,60000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1053,6,3.5 Years,50000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1054,6,3 Years,45000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
27,1055,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1056,6,2 Years,60000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1057,6,2 Years,50000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1058,6,2 Years,40000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1059,6,2 Years,40000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1060,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1061,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1062,6,2 Years,40000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1063,6,2 Years,40000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1064,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1065,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1066,6,2 Years,70000/-, N.A ,A person who possesses any one of the following qualifications shall be eligible to join the course of Master of Science (Medical):- (a) MBBS Or (b) BDS/BAMS/BHMS/BPT Or (c) B.Sc Nursing/B.Sc BASLP/B.Sc MLT/B.Sc OTT/B.Sc CVT/B.Sc Optom/B.Sc RIT or equivalent degree from recognized university (10+2+3 examination) with at least 50% marks in aggregate.
27,1067,8,3 Years,40000/-, N.A ,Pass in 10+2 in any stream
27,1068,8,2 Years,40000/-, N.A ,Pass in Graduation or equivalent
27,1069,10,4 Years,50000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
28,1070,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1071,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1072,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1073,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1074,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1075,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1076,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1077,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1078,1,4 years,93800/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
28,1079,2,2 years,70000/-, N.A ,All those Candidates who have passed Bachelors
28,1080,1,2 years,70000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
29,1081,2,2 Years,40000/-, N.A ,All those Candidates who have passed Bachelors
29,1082,2,3 Years,110000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
29,1083,2,2 years,40000/-, N.A ,Pass in Graduation or equivalent
29,1084,9,3 Years,65000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
29,1085,9,2 years,122000/-, N.A ,"All those candidates who have passed any recognized
Bachelor’s degree of minimum three years duration with
Mathematics/ Statistics /Business Mathematics /
Business Statistics / Quantitative Techniques as
Compulsory/ Optional/ Additional Paper as one of the
subjects either at 10+2 or at graduation level.
Or
Have passed BCA course of minimum three years
duration from any recognized University."
30,1086,1,4 Years,122000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
30,1087,1,4 Years,122000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
30,1088,1,4 Years,122000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
30,1089,1,4 Years,122000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
30,1090,1,4 Years,115000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
30,1091,1,2 Years,115000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
30,1092,1,2 Years,115000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
30,1093,1,2 Years,115000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
31,1094,2,3 Years,20000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
31,1095,2,3 Years,37500/-, N.A ,Candidate should have passed 10+2 with minimum 40%
31,1096,2,2 Years,80400/-, N.A ,All those Candidates who have passed Bachelors
31,1097,9,3 Years,37500/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1098,1,4 Years,68000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1099,1,4 Years,68000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1100,1,4 Years,68000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1101,1,4 Years,68000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1102,1,4 Years,68000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
32,1103,1,3 Years,68000/-, N.A ,Students have who passed 3 year Diploma in Engineering are eligible for Lateral Entry (join 3rd semester of the programme).
32,1104,1,2 Years,72000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
32,1105,1,2 Years,72000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
32,1106,1,2 Years,72000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
32,1107,1,2 Years,72000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
32,1108,1,2 Years,72000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
32,1109,2,3 Years,32000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
32,1110,2,2 Years,60000/-, N.A ,All those Candidates who have passed Bachelors
32,1111,5,4 Years,77025/-, N.A ,"The candidates should have passed 10+2 examination with min. 45% marks (40% in case of SC/ST) from any recognized Board or University with English as on of the subjects and Physics, Chemistry, Mathematics/Biology as optional subjects individually. “However, the students possessing 10+2 qualification from non-formal and non-class rooms based schooling such as National Institute of Open Schooling, open school systems of States etc. shall not be eligible for admission to B.Pharm Course.” The candidate should at least 17 years of age on or before 31st December of the year of admission to the course."
32,1112,6,4.5 Years,62000/-, N.A ,"The candidate should have passed Senior Secondary Exams. (10+2) in five subjects with aggregate 50% marks (45% marks in case of SC/ST candidate) including English, Physics, Chemistry & Biology from any recognized Board/University. The candidates should attain the age of 17 years on or before 31st December of the year of admission to the course which shall be determined as per entry in the Certificate of Matriculation/Higher Secondary or its equivalent examination from any recognized Board/ University."
32,1113,6,4 Years,95000/-, N.A ,10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE OR Students appearing in 10+2 examination in Science conducted by National Institute of Open School with 45% marks.
32,1114,6,2 Years,50000/-, N.A ,"All those candidates who have passed any recognized
Bachelor’s degree of minimum three years duration with
Mathematics/ Statistics /Business Mathematics /
Business Statistics / Quantitative Techniques as
Compulsory/ Optional/ Additional Paper as one of the
subjects either at 10+2 or at graduation level.
Or
Have passed BCA course of minimum three years
duration from any recognized University."
32,1115,6,3 Years,80000/-, N.A ,"Recognized Bachelor Degree of minimum 3 Years
duration in BCA, B.Sc. (IT/ Computer Science) with
Mathematics as a course at 10+2 level or at Graduate
Level and have obtained at least 50% (45% in case of
candidate belonging to reserved category) marks at the
qualifying Examination"
32,1116,6,2 Years,32000/-, N.A ,Pass in 10th
32,1117,1,3 Years,32000/-, N.A ,Pass in 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
33,1118,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
33,1119,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
33,1120,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
33,1121,1,4 Years,80000/-, N.A ,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
33,1122,1,2 Years,50000/-, N.A ,"Bachelor’s degree or equivalent in the relevant field, Obtained at least 50% marks (45% in case of reserved category)"
33,1123,2,2 Years,80000/-, N.A ,All those Candidates who have passed Bachelors
33,1124,2,3 Years,50000/-, N.A ,Candidate should have passed 10+2 with minimum 40%
33,1125,6,3 Years,50000/-, N.A ,"The candidate should have passed Senior Secondary Exams. (10+2) in five subjects with aggregate 50% marks (45% marks in case of SC/ST candidate) including English, Physics, Chemistry & Biology from any recognized Board/University. The candidates should attain the age of 17 years on or before 31st December of the year of admission to the course which shall be determined as per entry in the Certificate of Matriculation/Higher Secondary or its equivalent examination from any recognized Board/ University."
33,1126,9,3 Years,40000/-, N.A ,"Pass in10+2 (Non Medical)
3 years Diploma in Architectural
Assistantship
Also required aptitude test
NATA/AIEEE/JEE or
Any Aptitude test in architecture
by competent state authority"
34,1127,7,3 Years,"1,45,000/-", N.A ,10 + 2
34,1128,7,3 Years,"1,75,000/-", N.A ,10+2
34,1129,2,2 Years,"3,75,000/-", N.A ,"Passed Bachelor’s Degree of minimum 3 years duration. Obtained at least 50% marks (45% in case of candidates belonging to reserved category) in the Qualifying Examination. Appeared for Final Year Graduation Examination in any stream from UGC recognized University can also apply. Test Scores accepted of - CAT, CET, CMAT, MAT, ATMA, XAT, & GMAT (for the academic year 2019)."
35,1130,1,4 years,"95,000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1131,1,4 years,"95,000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1132,1,4 years,"95,000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1133,1,4 years,"95,000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1134,2,3 Years,"60, 000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1135,9,3 Years,"60, 000/-", N.A ,Minimum 50% marks at Higher & Senior Secondary level (10th & 12th)
35,1136,2,2 years,"90, 000/-", N.A ,All those Candidates who have passed Bachelors
36,1137,1,3 Years,45000/-, N.A ,Pass in 10th Std/ SSC examination. Obtained at least 35% marks at the qualifying examination
